dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0455021259999739,4.531799263000039,6.285426013000006,6.106099999669823e-05,6.285487074000002,0.3594476983599808,0.3594536965194075
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,248.79414196834745,7451.296047682936,3000,3000.0,0.0157179190000533,4.570330617999844,6.324384506999877,0.0001720049999676,6.324556511999845,0.3600343892662317,0.3600392603812117
synthetic_true_func_2d_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,5,5.0,0.0435185950000232,0.052527985000097,0.0713396660000853,2.461100007167261e-05,0.071364277000157,0.3000387234278732,0.0049065181433072
synthetic_true_func_2d_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.8292947726832934,24.837043976116725,11,11.0,0.0140240529999573,0.0323400130000663,0.0515402870000798,8.705400000508234e-05,0.0516273410000849,0.3000387233421122,0.0049064991885325
synthetic_true_func_2d_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,4,4.0,0.0411659310000231,0.0486557530000482,0.1111785919999874,3.1125999839787255e-05,0.1112097179998272,0.299959033916288,0.0017027089708414
synthetic_true_func_2d_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.293116502569706,248.3758444154172,24,24.0,0.0129769299999225,0.0520764230000168,0.1148175089999767,9.617099999559288e-05,0.1149136799999723,0.2999590337788465,0.0017026523488771
synthetic_true_func_2d_ntrain100000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3,3.0,0.0461687500001062,0.0522225330000765,0.5604700100000173,4.643100010071066e-05,0.560516441000118,0.3000308149421985,0.0006876167030982
synthetic_true_func_2d_ntrain100000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,82.93137509464721,2483.765171134476,55,55.0,0.0148725560000002,0.1008897050000996,0.6086940720001621,0.0001645059999191,0.6088585780000813,0.300030815090645,0.0006876480422505
synthetic_true_func_2d_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,5,5.0,0.047422177000044,0.0565829009999561,0.088403707999987,3.0116000061752857e-05,0.0884338240000488,0.2999783565150736,0.0029091525602562
synthetic_true_func_2d_ntrain3000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,2.4879116707048508,74.5120078338083,16,16.0,0.0137532010000995,0.039633780000031,0.0720133229999646,9.513700001662072e-05,0.0721084599999812,0.2999783564407239,0.0029091482511974
synthetic_true_func_2d_ntrain30000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3,3.0,0.0454916240000784,0.0515279120002105,0.2135720030000811,3.855600016322569e-05,0.2136105590002444,0.3000533201983579,0.0010710988537798
synthetic_true_func_2d_ntrain30000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,24.87939158928688,745.1288808130148,36,36.0,0.0128700499999467,0.0689591559998916,0.2308532469999136,0.000121012000136,0.2309742590000496,0.300053320188498,0.0010710786880441
synthetic_true_func_2d_ntrain300000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3,3.0,0.0551780969999526,0.0613657720000446,1.555447155000138,6.731400003445742e-05,1.5555144690001723,0.3000178210388807,0.0005649883817361
synthetic_true_func_2d_ntrain300000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,248.7941398093209,7451.295978545698,79,79.0,1.2824563220001437,1.4042331489999924,2.9004613530000825,0.0001811250001537,2.900642478000236,0.3000178210607852,0.000564961480112
