Dataset,N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000,4.547299975999977,4.71073427400006,0.3760317788199485,1.0045874979133378,0.617813980521703
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1173,2.145380328000101,2.308739191999848,0.3742610667461344,0.999856953018063,1.2605830503007216
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,113,0.4438792749997446,0.6175416870000845,0.3742611160522204,0.9998570847417106,4.712811384666236
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,9,0.2543468889998621,0.4177935299999262,0.3742611127810559,0.9998570760026328,6.966018580997427
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,4.570330617999844,6.324384506999877,0.3600343892662317,1.0105855196086375,1.724454663837878
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000,4.531799263000039,6.285426013000006,0.3594476983599808,1.008938728768597,1.7351432244120102
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,2987,5.191697080999802,6.9457544879999205,0.3561579306894522,0.9997046342769886,1.5701842582893322
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,348,1.5391996810001274,3.2932449490001545,0.3561579389672305,0.9997046575119994,3.3116620621588155
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,26,0.2846942950000084,2.0390022830001726,0.3561579197966724,0.999704603701894,5.348750440314751
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,11,0.0323400130000663,0.0515402870000798,0.3000387233421122,1.0000001535728764,24.776412129761137
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,5,0.052527985000097,0.0713396660000853,0.3000387234278732,1.0000001538587096,17.900047247188127
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,431,0.8775242710000839,0.896235304000129,0.300038724676313,1.0000001580196392,1.4248304951842912
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,93,0.9413132869999572,0.9605969169999752,0.3000387246237946,1.0000001578446003,1.3293644497509671
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,70,0.3738753930001621,0.3928860510000049,0.3000387253488366,1.0000001602610955,3.250264011027797
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,24,0.0520764230000168,0.1148175089999767,0.2999590337788465,1.0000007213633486,21.760927656082046
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,4,0.0486557530000482,0.1111785919999874,0.299959033916288,1.0000007218215499,22.473170977019798
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,789,1.4670108509999409,1.5297126969999226,0.2999590352122135,1.0000007261418948,1.6333364506290482
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,220,0.6247124139999869,0.6874354579999817,0.2999590365253841,1.000000730519731,3.6345746759546826
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,143,0.4971252420000382,0.5599603030000253,0.2999590383465673,1.0000007365911752,4.4619868473067985
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,55,0.1008897050000996,0.6086940720001621,0.300030815090645,1.0000009757784323,7.653991442188504
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3,0.0522225330000765,0.5604700100000173,0.3000308149421985,1.000000975283661,8.312557558610443
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1069,1.9821249450001237,2.490817971000069,0.3000308057135437,1.0000009445246076,1.8704454810599986
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,413,0.9554676579998612,1.4636900079999575,0.3000308186631744,1.0000009876856522,3.183009511943221
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,266,0.701697453999941,1.209813782999845,0.3000308207746933,1.0000009947233324,3.850955645791904
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,16,0.039633780000031,0.0720133229999646,0.2999783564407239,1.0000005077851397,23.003916455861155
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,5,0.0565829009999561,0.088403707999987,0.2999783565150736,1.0000005080329901,18.738902513007417
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,564,1.0975543219999508,1.1292874780001512,0.2999783625437983,1.0000005281301991,1.4669324669514385
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,148,0.5161777969999548,0.5483212199999343,0.2999783571805797,1.000000510251505,3.0212007224530333
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,98,0.4243376750000607,0.4565169630000127,0.2999783580780612,1.0000005132433274,3.62875555623129
synthetic_true_func_2d_ntrain30000000,30000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,36,0.0689591559998916,0.2308532469999136,0.300053320188498,1.000000817846454,13.226864164493179
synthetic_true_func_2d_ntrain30000000,30000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3,0.0515279120002105,0.2135720030000811,0.3000533201983579,1.0000008178793145,14.297119927272913
synthetic_true_func_2d_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1171,2.139014402999919,2.3011881749998797,0.3000533198216296,1.0000008166237755,1.3269078005757655
synthetic_true_func_2d_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,318,0.7860876400000052,0.9532788050000818,0.3000533229865524,1.0000008271716523,3.2031180426798516
synthetic_true_func_2d_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,202,0.5967924319998019,0.7586157480000111,0.3000533257387577,1.0000008363440471,4.025047658251362
synthetic_true_func_2d_ntrain300000000,300000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,79,1.4042331489999924,2.9004613530000825,0.3000178210607852,1.0000011210224504,3.6974211740167804
synthetic_true_func_2d_ntrain300000000,300000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3,0.0613657720000446,1.555447155000138,0.3000178210388807,1.0000011209494397,6.894626530079006
synthetic_true_func_2d_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1470,4.082591881999861,5.576347973999873,0.3000178073386162,1.000001075284553,1.9231632012568713
synthetic_true_func_2d_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,458,1.114562479999904,2.6090021289999186,0.3000178216889286,1.0000011231161399,4.1104708584928105
synthetic_true_func_2d_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,352,0.8996255150000252,2.393718705000083,0.3000178193998478,1.000001115486315,4.480153494476492
