dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_256_q64,c1,topk_256,64.0,256.0,361.0,361.0,864.0,139.9545073033638,4566.240710524331,3.6693734823516944,36.69373482351694,36.69373482351694,2.4677525504099497e-12,3.546458054428485e-14,370688.0,162.0,162.0,162.0,cupy,266,266.0,0.1300595330003489,0.1322173739999925,0.6026146730000619,0.6238219199999548,0.0279919269996753,0.6518138469996302,0.3956503101248019,0.3951969501021524
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_512_q128,c1,topk_512,128.0,512.0,625.0,625.0,600.0,0.829195548393433,24.83386656410284,0.1016604595663255,1.0166045956632557,1.0166045956632557,2.83379678331579e-10,3.177817632133744e-12,1282048.0,290.0,290.0,290.0,cupy,25,25.0,0.2321689660002448,0.2341025769997031,0.2870841449998806,0.3068574169997191,0.0600052590002633,0.3668626759999824,0.39565030633371,0.3951969466296383
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_768_q128,c1,topk_768,128.0,768.0,961.0,961.0,264.0,0.0012890935761067,0.0364077602796397,0.102280958301633,1.02280958301633,1.02280958301633,5.2529142695077e-10,2.984946925243664e-12,1970176.0,290.0,290.0,290.0,cupy,5,5.0,0.2311653550000301,0.2331648009999298,0.2448123290000694,0.2648903260001134,0.0613987820001966,0.3262891080003101,0.3956503074773205,0.3951969478468211
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_256_q64,c1,topk_256,64.0,256.0,361.0,361.0,864.0,1399.656127360063,45666.53112637907,35.793632051322504,357.93632051322504,357.93632051322504,2.862483499088511e-12,4.4376626801555215e-14,370688.0,162.0,162.0,162.0,cupy,736,736.0,0.1317895369998041,0.133926472999974,1.415712300999985,1.4900459750001571,0.0262017250001918,1.5162477000003491,0.3820846536042972,0.3821210027985894
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_512_q128,c1,topk_512,128.0,512.0,625.0,625.0,600.0,8.29313806561155,248.3765349227636,0.1166503003109007,1.1665030031090071,1.1665030031090071,5.719772853283854e-10,2.7874316191140418e-12,1282048.0,290.0,290.0,290.0,cupy,66,66.0,0.2318663480000395,0.2339457530001709,0.3668602319999081,0.4391821989997879,0.0503277070001786,0.4895099059999666,0.3820846496151545,0.3821209991779658
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_768_q128,c1,topk_768,128.0,768.0,961.0,961.0,264.0,0.0128938026523342,0.3641616910785574,0.1228600652842036,1.2286006528420363,1.2286006528420363,4.779216241328302e-09,2.197770726111378e-12,1970176.0,290.0,290.0,290.0,cupy,7,7.0,0.2284638329997506,0.2302752659998077,0.2457715360001202,0.3171109449999676,0.0581991300000481,0.3753100750000158,0.3820846529174488,0.3821210026366184
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_256_q64,c1,topk_256,64.0,256.0,361.0,361.0,864.0,13996.561273600688,456665.3112637927,356.921583435353,3569.2158343535298,3569.2158343535298,2.1855751540439924e-12,3.633760043831772e-14,370688.0,162.0,162.0,162.0,cupy,1946,1946.0,0.1296632200001113,0.1316475910000463,3.41501494299996,3.927975729999844,0.0260299270000814,3.954005656999925,0.3645333862166998,0.3645633334098748
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_512_q128,c1,topk_512,128.0,512.0,625.0,625.0,600.0,82.93138065611586,2483.7653492276468,0.2669294937480288,2.669294937480288,2.669294937480288,3.933809113239839e-09,2.324149260754544e-12,1282048.0,290.0,290.0,290.0,cupy,206,206.0,1.1792077349998635,1.1811522059999788,1.5827914220001276,2.095354135000207,0.0516708730001482,2.1470250080003552,0.3645334162735565,0.3645633632034821
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_768_q128,c1,topk_768,128.0,768.0,961.0,961.0,264.0,0.1289380265233431,3.64161691078559,0.3287842637500686,3.2878426375006864,3.2878426375006864,9.984326680467758e-09,3.749830370930942e-12,1970176.0,290.0,290.0,290.0,cupy,14,14.0,0.2325046430000839,0.2344073999997817,0.2640363810000963,0.7764370980000876,0.0509714990002976,0.8274085970003853,0.3645333992074021,0.3645633460580094
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_256_q64,c1,topk_256,64.0,256.0,361.0,361.0,864.0,419.8968382080202,13699.95933791376,10.815328257859496,108.15328257859495,108.15328257859495,4.220686632403122e-12,3.5782259395617256e-14,370688.0,162.0,162.0,162.0,cupy,433,433.0,0.1287598450003315,0.1305407330000889,0.8926192569997511,0.9252889689996664,0.0261081769999691,0.9513971459996357,0.3895709501187478,0.3896628225165958
