N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q64,512.0,625.0,64.0,541,1.0363100880000502,1.0547047580000708,0.1488842537514986,0.9996229392734588,1.6920152416719294
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,149,0.5012167429999863,0.5199171839999508,0.1488842488111801,0.9996229061036938,3.432424587836267
1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,14,0.4950235940000311,0.5134265170000845,0.1488842492444029,0.9996229090123927,3.4758168246299013
3000000,SE,0.1,Active inverse,btab_auto_topk_64,64.0,81.0,,1766,4.0272591810000335,4.054972605999978,0.1431810857859884,0.99960035183759,1.7645135906499037
3000000,SE,0.1,Active inverse,btab_auto_topk_128,128.0,169.0,,853,1.4065299029999778,1.434677793999981,0.1431810106502253,0.9995998272869147,4.987220338199584
3000000,SE,0.1,Active inverse,btab_auto_topk_256,256.0,361.0,,176,0.3016922499999737,0.3295106389999773,0.1431809980661532,0.9995997394328324,21.714182870436883
3000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,25,0.0826409840000224,0.1102874910000082,0.1431809943486689,0.9995997134796935,64.87638995250592
3000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,14,0.100790011000015,0.129944002000002,0.1431809949053333,0.9995997173659743,55.06259744870647
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q16,64.0,81.0,16.0,3300,6.910656320999976,6.938760685999966,0.1431810080767903,0.9995998093208089,1.0311717894286885
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q32,64.0,81.0,32.0,2043,3.45263084599992,3.48071482499995,0.1431809271547701,0.9995992443741233,2.0556278329983906
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q16,128.0,169.0,16.0,3186,5.331517061,5.359622653000088,0.1431809193653297,0.9995991899931461,1.3349921694571025
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q32,128.0,169.0,32.0,2175,3.654596394000009,3.6827315990000216,0.1431806927090291,0.9995976076213086,1.9428660711909722
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q64,128.0,169.0,64.0,1057,1.9217371930000129,1.949875084999917,0.1431809198523363,0.9995991933931201,3.669493665539259
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q32,256.0,361.0,32.0,2304,4.163076814000078,4.1911131310000656,0.1431811911445326,0.9996010873847279,1.7071966442701847
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1120,1.9909981980000568,2.0189984250000634,0.143181150785278,0.9996008056217779,3.5438632266391163
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,338,0.8517105060000176,0.8792373229999839,0.1431809986356291,0.9995997434085553,8.137796344434925
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q64,512.0,625.0,64.0,894,1.6915674419999505,1.71918704899997,0.1431810583774294,0.9996001604882572,4.161882371765205
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,249,0.6724545850000823,0.700277609000068,0.1431809673177574,0.9995995247668582,10.217454022579386
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,23,1.9660783979999223,1.9938818619999663,0.1431809812084101,0.9995996217426651,3.588504619738669
10000000,SE,0.1,Active inverse,btab_auto_topk_64,64.0,81.0,,2781,4.442822457000034,4.502291340000056,0.1370909117313161,0.9994991138110879,1.0225466524340916
10000000,SE,0.1,Active inverse,btab_auto_topk_128,128.0,169.0,,1404,2.2724177879999843,2.331967404000011,0.1370908584430458,0.9994987252982517,1.9742141035518679
10000000,SE,0.1,Active inverse,btab_auto_topk_256,256.0,361.0,,281,0.4837637330000461,0.5429717839999739,0.1370908413467562,0.9994986006530356,8.47889903980771
10000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,36,0.0825394930000129,0.1418903810000529,0.1370908358206916,0.9994985603637371,32.44619477058379
