dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,14,14.0,0.0594598559999894,0.0897663179999881,0.1114797029999863,2.7153000019097817e-05,0.1115068560000054,0.1488842498340111,0.149513276756147
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_128,c1,topk_128,128.0,169.0,1056.0,6198.5253403715615,232202.8553024684,531,531.0,0.0036094089999778,0.8608911430000035,0.8792886520000138,8.72410000738455e-05,0.8793758930000877,0.148884264870468,0.1495132855531168
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_256,c1,topk_256,256.0,361.0,864.0,139.9656127358365,4566.653112632366,110,110.0,0.0068755969999756,0.1936339989999851,0.2116369099999246,0.000101597999901,0.2117385079998257,0.1488842540611351,0.1495132800585261
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.8293138065601489,24.837653492246226,18,18.0,0.0166826580000361,0.0501278920000913,0.0684358970000857,7.241900004828494e-05,0.068508316000134,0.1488842473262836,0.1495132735042137
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_64,c1,topk_64,64.0,81.0,1144.0,36897.95340241619,1551393.5975681008,1101,1101.0,0.0026999489999752,1.7768237940000515,1.7953008050000108,0.0001063199999862,1.795407124999997,0.1488843302361489,0.1495133584561623
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,14,14.0,0.0562743179999642,0.0866179429999647,0.1462448959999847,4.162499999438296e-05,0.146286520999979,0.137090832387517,0.1371764536732479
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_128,c1,topk_128,128.0,169.0,1056.0,61985.25340371784,2322028.553024768,1404,1404.0,0.0036756599999989,2.2724177879999843,2.331967404000011,0.0001132129999632,2.332080616999974,0.1370908584430458,0.1371764797267573
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_256,c1,topk_256,256.0,361.0,864.0,1399.6561273584157,45666.53112632532,281,281.0,0.0068852109999397,0.4837637330000461,0.5429717839999739,0.0001292239999202,0.5431010079998941,0.1370908413467562,0.1371764634123421
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.293138065601788,248.37653492247125,36,36.0,0.0169128270000555,0.0825394930000129,0.1418903810000529,0.0001218879999669,0.1420122690000198,0.1370908358206916,0.1371764564744911
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_64,c1,topk_64,64.0,81.0,1144.0,368979.5340241752,15513935.97568157,2781,2781.0,0.0027374589999453,4.442822457000034,4.502291340000056,0.0001556569999365,4.502446996999993,0.1370909117313161,0.1371765275475798
