dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_128_q16,c1,topk_128,16.0,128.0,169.0,169.0,1056.0,6198.5253403715615,232202.8553024684,22659.450470891497,226594.50470891496,226594.50470891496,9.222603635702417e-16,6.732016822770981e-16,43520.0,66.0,66.0,66.0,cupy,1912,1912.0,0.0496367480000117,0.0514061139999739,3.157252772999982,3.176055277000046,0.0071445010000843,3.18319977800013,0.1488842157050352,0.1495132457196113
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_128_q32,c1,topk_128,32.0,128.0,169.0,169.0,1056.0,6198.5253403715615,232202.8553024684,8914.881724944671,89148.8172494467,89148.8172494467,1.7656374357936486e-15,9.08591534487273e-16,87040.0,98.0,98.0,98.0,cupy,1418,1418.0,0.0743833750000249,0.0762483590000329,2.382281292000016,2.400769255,0.0134203999999726,2.414189654999973,0.1488842790948693,0.1495133019176642
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_128_q64,c1,topk_128,64.0,128.0,169.0,169.0,1056.0,6198.5253403715615,232202.8553024684,1316.068656800344,13160.68656800344,13160.68656800344,1.2560916781458312e-14,1.2018581297988284e-15,174080.0,162.0,162.0,162.0,cupy,704,704.0,0.1230483169999843,0.1248867460000155,1.274636462999979,1.29289716400001,0.0255551239999931,1.3184522880000031,0.1488842448070926,0.1495132761319317
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_256_q32,c1,topk_256,32.0,256.0,361.0,361.0,864.0,139.9656127358365,4566.653112632366,8961.542923507148,89615.42923507147,89615.42923507147,1.3995119496285244e-15,9.02220963724163e-16,185344.0,98.0,98.0,98.0,cupy,1454,1454.0,0.0751873589999831,0.0770702040000514,2.4467413690000512,2.4650943300000563,0.0132756600000902,2.4783699900001466,0.1488841193393343,0.1495131498543967
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_256_q64,c1,topk_256,64.0,256.0,361.0,361.0,864.0,139.9656127358365,4566.653112632366,1511.0885762385726,15110.885762385726,15110.885762385726,8.822248124446929e-15,1.299966172816411e-15,370688.0,162.0,162.0,162.0,cupy,715,715.0,0.1248229049999736,0.1266837100000657,1.3145123580000018,1.3329760320000332,0.0260659599999826,1.359041992000016,0.1488841513568027,0.1495131761975268
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_256_q128,c1,topk_256,128.0,256.0,361.0,361.0,864.0,139.9656127358365,4566.653112632366,61.94888622250621,619.488862225062,619.488862225062,1.998337420724723e-13,3.7365746334860574e-15,741376.0,290.0,290.0,290.0,cupy,206,206.0,1.0989853739999944,1.1008228440000494,1.4676303749999988,1.4865570719999823,0.0510243840000157,1.537581455999998,0.1488842378669178,0.1495132637058614
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_512_q64,c1,topk_512,64.0,512.0,625.0,625.0,600.0,0.8293138065601489,24.837653492246226,1511.384854570783,15113.848545707831,15113.848545707831,7.851293585733752e-15,1.2774350698506964e-15,641024.0,162.0,162.0,162.0,cupy,541,541.0,0.1286376079999627,0.1305561850000458,1.0363100880000502,1.0547047580000708,0.0262686730000041,1.080973431000075,0.1488842537514986,0.1495132758745296
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_512_q128,c1,topk_512,128.0,512.0,625.0,625.0,600.0,0.8293138065601489,24.837653492246226,64.62325325936573,646.2325325936572,646.2325325936572,9.590692585643952e-14,3.869889557217152e-15,1282048.0,290.0,290.0,290.0,cupy,149,149.0,0.2348297600000251,0.2367363350000459,0.5012167429999863,0.5199171839999508,0.0515858269999398,0.5715030109998906,0.1488842488111801,0.1495132725820012
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_512_q256,c1,topk_512,256.0,512.0,625.0,625.0,600.0,0.8293138065601489,24.837653492246226,0.2601907874841258,2.6019078748412583,2.6019078748412583,1.1871336445167294e-11,4.2794396504355825e-14,2564096.0,546.0,546.0,546.0,cupy,14,14.0,0.4642285429999901,0.4661355079999794,0.4950235940000311,0.5134265170000845,0.1124450780000643,0.6258715950001488,0.1488842492444029,0.1495132760102168
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_64_q16,c1,topk_64,16.0,64.0,81.0,81.0,1144.0,36897.95340241619,1551393.5975681008,22483.35943804781,224833.59438047808,224833.59438047808,7.859595758927263e-16,6.026153850232445e-16,20992.0,66.0,66.0,66.0,cupy,2251,2251.0,0.0542337330000464,0.0560851550000052,3.702507452999953,3.720913461000009,0.0072519980000151,3.728165459000024,0.1488843165366453,0.1495133338741089
