dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,14,14.0,0.1080138909999277,0.1304723709999962,0.1480463389999613,2.638499995555321e-05,0.1480727239999169,0.148884249834011,0.1495132767561469
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,240.15196295342733,159243.74207647605,205,205.0,0.1339229019999948,0.4611201149999715,0.4910522599999467,0.0002529920000142,0.491305251999961,0.0349148349891349,0.0355266352109021
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_2048,c1,topk_2048,1225.0,1225.0,0.0,0.0,0.0,14,14.0,0.1084660540000186,0.1309971999999106,0.1491576719998875,2.741200000855315e-05,0.149185083999896,0.1488842498340112,0.1495132767561471
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,54.5477451243749,63021.1201277645,120,120.0,0.6920345649999717,0.9440930079999816,0.973891854000044,0.00024917799999,0.974141032000034,0.0349148299720257,0.0355266321702247
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_4096,c1,topk_4096,1225.0,1225.0,0.0,0.0,0.0,14,14.0,0.1079835200000616,0.1302699600000778,0.1484456020000379,3.885199998876488e-05,0.1484844540000267,0.1488842498340117,0.1495132767561476
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,9.838544680288264,21241.399621101573,56,56.0,4.661715207999919,4.856399667999995,4.885895571999981,0.0002534719999403,4.886149043999922,0.0349148323984488,0.0355266312418798
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.8293138065601489,24.837653492246226,18,18.0,0.0250005880000117,0.0535102139999708,0.0710936750000428,8.389499998884276e-05,0.0711775700000316,0.1488842473262837,0.1495132735042137
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,35096.0,1313.518777417592,462890.8004708774,420,420.0,0.0261499050000111,0.6692726210000046,0.6991347430000587,0.0002797650000729,0.6994145080001317,0.0349148338599454,0.0355266353181517
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,264.0,0.0012893802652318,0.0364161691078115,14,14.0,0.0661258249999718,0.0889965719999281,0.1070045189999291,0.000109856999984,0.1071143759999131,0.1488842498458109,0.1495132767659955
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,34760.0,526.9586962169344,260478.2938681179,284,284.0,0.0681931240000039,0.5117619330000025,0.5409571259999666,0.0002551569999695,0.5412122829999362,0.0349148292524571,0.0355266296586698
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,14,14.0,0.1083676029998059,0.1309586639999906,0.189738215999796,4.171199998381781e-05,0.1897799279997798,0.1370908323875229,0.137176453673254
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,2401.5196295323567,1592437.420763489,542,542.0,0.1350727259998621,0.9767608380000184,1.079182603999925,0.0002929590000348,1.07947556299996,0.0284772781594085,0.028615015001885
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_2048,c1,topk_2048,1225.0,1225.0,0.0,0.0,0.0,14,14.0,0.1080536229999324,0.1305072420000215,0.1889991339999142,4.480400002648821e-05,0.1890439379999406,0.1370908323875128,0.1371764536732437
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,545.4774512433136,630211.2012771419,299,299.0,0.6870697900001232,1.3101360769999246,1.4125447090000307,0.0003209120000065,1.4128656210000372,0.0284772770139501,0.0286150111196872
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_4096,c1,topk_4096,1225.0,1225.0,0.0,0.0,0.0,14,14.0,0.1082797580002079,0.1308294729999488,0.1895204420000027,3.5250999872005195e-05,0.1895556929998747,0.1370908323875209,0.1371764536732519
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,153,153.0,4.653088238999999,5.182021619000125,5.284434085000157,0.0002794219999486,5.284713507000106,0.0284772761963798,0.0286150097983813
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.293138065601788,248.37653492247125,36,36.0,0.0252098959999784,0.0805825170000389,0.1393916459999218,0.0001127069999711,0.1395043529998929,0.1370908358208637,0.1371764564746498
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,35096.0,13135.187774165435,4628908.00470508,1058,1058.0,0.0265825999999833,1.6662575750001452,1.7693815110001196,0.0003243959999963,1.769705907000116,0.0284772734548623,0.0286150089376892
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,264.0,0.012893802652319,0.3641616910781288,14,14.0,0.0664340670000456,0.089561938000088,0.148497959999986,0.0001163320000614,0.1486142920000475,0.1370908325542075,0.1371764538478971
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,34760.0,5269.586962165138,2604782.9386791,736,736.0,0.0678886630000761,1.211562468000011,1.3143126869999833,0.0003156610000587,1.314628348000042,0.0284772788652357,0.0286150139200976
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,14,14.0,0.1080039679999345,0.1304060070000332,0.1575788930000499,2.7649000003293626e-05,0.1576065420000532,0.1431809949053341,0.1431380013145739
