dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,230,,0.0002893079999921,0.3237397469999905,0.6483272760000318,,,0.149513275578324
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q180,c1,180.0,,,,,,,,,33,,0.0003165260000059,0.0471219720000135,0.6331085599999824,,,0.1495132824774189
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,501,,0.0003088219999654,0.9539799370000992,1.4617447190000803,,,0.0355266192870219
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q180,c1,180.0,,,,,,,,,252,,0.0002995480000436,0.5965860799999518,1.6765521849999914,,,0.0355266412473277
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,1666,,,1.7498630200000207,1.7820793349999349,,,0.1495681061647183
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,1993,,,2.1089460949999648,2.1423731919999227,,,0.0357787199251287
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_1024,boxeig,btab_boxeig_topk_1024_q64,c1,,64.0,1024.0,1225.0,0.0,0.0,0.0,15113.85263059597,7.570555679246413e-15,367,367.0,0.1269090769999366,0.7341729269999178,0.7518208319999076,0.0268769229999179,0.7786977549998255,0.1495132876213227
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_1024,boxeig,btab_boxeig_topk_1024_q64,c1,,64.0,1024.0,1369.0,34352.0,240.15196295342733,159243.74207647605,25624.915762100864,3.3601129385356844e-15,1210,1210.0,0.1305797889999667,2.1658708759999854,2.1950073460000112,0.0261572570000225,2.221164603000034,0.0355266502300395
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_1024,boxeig,btab_boxeig_topk_1024_q128,c1,,128.0,1024.0,1225.0,0.0,0.0,0.0,646.2607511877213,1.0841867494319214e-13,88,88.0,0.2376427519999424,0.4096689980000292,0.4278364660000306,0.0513817039999366,0.4792181699999673,0.1495132595241259
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_1024,boxeig,btab_boxeig_topk_1024_q128,c1,,128.0,1024.0,1369.0,34352.0,240.15196295342736,159243.74207647605,6548.6702695788135,9.549129958164576e-15,658,658.0,0.6080773649999855,1.7142866579999918,1.7447553350000362,0.0509321120000549,1.7956874470000912,0.0355266431301709
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1225.0,0.0,0.0,0.0,,,14,14.0,0.1080138909999277,0.1304723709999962,0.1480463389999613,2.638499995555321e-05,0.1480727239999169,0.1495132767561469
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,34352.0,240.15196295342733,159243.74207647605,,,205,205.0,0.1339229019999948,0.4611201149999715,0.4910522599999467,0.0002529920000142,0.491305251999961,0.0355266352109021
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q128,c1,,128.0,1225.0,1225.0,0.0,0.0,0.0,646.2607511877214,1.2190622617541582e-13,88,88.0,0.2386575120000316,0.3986542539998936,0.4166179059999422,0.051272928000003,0.4678908339999452,0.1495132598594348
