dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q128,Box-EigenPro,1225,35,16384.0,128.0,16384.0,1225.0,128.0,66,0.3727788909999958,0.4002073369999834,0.0003476088261823,0.0200012593284685,13.140160171526805,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,1225,35,16384.0,192.0,16384.0,1225.0,192.0,13,0.3828633850000074,0.4102382250000005,0.0003488074145975,0.0200012941026578,12.818865209354836,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,1225,35,16384.0,256.0,16384.0,1225.0,256.0,3,0.4820317880000289,0.5091031499999872,0.0003505667946034,0.0200013255265584,10.329514775149438,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721,189,,,,,,1808,1.966867119000028,2.196367760000044,0.0008799807350606,0.0199709015653579,1.0,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q90,EigenPro-PCG,35721,189,,90.0,,,,478,0.8993673150000063,1.559131908999973,0.0008843062843184,0.01997080840046,1.4087119552371898,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q180,EigenPro-PCG,35721,189,,180.0,,,,242,0.5736500179999666,1.676999253999952,0.0008844913321852,0.0199708121366589,1.3097010954306048,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721,189,512.0,,512.0,625.0,,352,0.5807285889999889,0.6376410940000028,0.0008843040827529,0.0199708027533462,3.4445204060201844,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721,189,728.0,,728.0,961.0,,283,0.5123372129999666,0.5700130669999908,0.0008842975219596,0.0199708027181289,3.853188439274989,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721,189,1024.0,,1024.0,1369.0,,188,0.4323924619999957,0.4900696219999645,0.0008843619163772,0.0199708037327764,4.481746391536595,ok,btab_group_a_se_matern_20260628_050345
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721,189,2048.0,,2048.0,2601.0,,111,0.9229006959999992,0.9800634819999914,0.0008842870982221,0.019970802499806,2.2410464223378375,ok,btab_group_a_se_matern_20260628_050345
