dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1666.0,1666,1667,1667,,0.0322159629999987,,,1.7498630200000207,0.0122312890000557,1.7820793349999349,0.1489404133467083,0.1495681061647183,7.87667128918275e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1993.0,1993,1994,1994,,0.0334267219999446,,,2.1089460949999648,0.0124246310000444,2.1423731919999227,0.0351713172640887,0.0357787199251287,9.30252082456137e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,230.0,230,231,231,230.0,0.0179814939999687,0.3063167270000804,0.0002893079999921,0.3237397469999905,0.0123510290000012,0.6483272760000318,0.1488842560380856,0.149513275578324,9.798139051099107e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,501.0,501,502,502,501.0,0.0295686730000852,0.4778872869999304,0.0003088219999654,0.9539799370000992,0.0123241309999002,1.4617447190000803,0.0349148329843174,0.0355266192870219,7.826143822705016e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,33.0,33,34,34,33.0,0.0175920159999805,0.5680780459999824,0.0003165260000059,0.0471219720000135,0.0123598190000393,0.6331085599999824,0.1488842567274757,0.1495132824774189,9.59275417296405e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,252.0,252,253,253,252.0,0.0307143750000022,1.0489521819999936,0.0002995480000436,0.5965860799999518,0.0124580930000774,1.6765521849999914,0.0349148360209594,0.0355266412473277,9.913944164333753e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,4367.0,4367,4368,4368,,0.2574915190000411,,,4.57167053399985,0.0923319010000796,4.829162630999917,0.1371596017773988,0.1372443372863191,9.553659105399123e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,4958.0,4958,4959,4959,,0.2561836410000069,,,5.190909763000036,0.0913385399999242,5.447094053000001,0.0285086979648083,0.0286463357017846,9.572115716147763e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,558.0,558,559,559,558.0,0.059236096999939,0.2977681910001593,0.0003055529998619,0.7834588960001838,0.0926390609999998,1.140768737000144,0.1370908851209467,0.1371765037508157,9.910255786139205e-08,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,1273.0,1273,1274,1274,1273.0,0.1023770419999436,0.4723909629999525,0.0002873139999337,2.352814050999996,0.091273708000017,2.9278693699998257,0.0284772985268198,0.0286150289576648,9.861711994863236e-08,ok
