dataset_family,n_train,eps,selected_topk,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,1000000,1e-05,1024.0,0.31954929949995403,109.5,109.5,109.5,0.0925199559835245,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,3000000,1e-05,1024.0,0.42040945100006866,165.5,165.5,165.5,0.08711771343219085,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,10000000,1e-05,1024.0,0.6344604099998605,278.0,278.0,278.0,0.0828957343375695,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,30000000,1e-05,1024.0,0.9732190345000049,432.5,432.5,432.5,0.0802567371999432,,
synthetic_true_func_2d,1000000,1e-05,728.0,0.23104341749996132,90.0,90.0,90.0,0.00084284940146565,,
synthetic_true_func_2d,3000000,1e-05,1024.0,0.3236762494999823,96.5,96.5,96.5,0.000615088358116,,
synthetic_true_func_2d,10000000,1e-05,1024.0,0.4592893545000152,162.5,162.5,162.5,0.000457389911141,,
synthetic_true_func_2d,30000000,1e-05,1024.0,0.6330700845000479,215.0,215.0,215.0,0.0003429846902401,,
