run_id,timestamp,mode,precompute_method,N,eps,top_q,reg_lambda,cg_tol,wall_s_outer_s,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,eig_nystrom_kernel_s,surrogate_tag,t_original_exact_gpu_precompute_v1_s,time_precompute_NUFFT,time_precompute_binned,time_precompute,time_train,wall_s_total,repeat_idx,repeat_count,precompute_benchmark_note,binned_theta_actual,binned_G,binned_num_occupied_bins,effective_work_ratio,binned_used_exact_dense_point_nufft,binned_order_bins_final,binned_allow_exact_nufft_fallback,t_h2d_xy_s,t_gpu_fused_bin_moments_s,t_compact_occupied_s,t_binned_cufinufft_on_centers_s,t_rhs_D_multiply_s
20260507_205016_eps0.001_gpu_v1_topq0_pcmoriginal_q0_N300000_20260421,2026-05-07T20:50:39.937422,gpu_v1_topq0,original,300000,0.001,0,0.1,1e-06,0.8258251000079326,0.001237688689320482,0.8848632806912065,ok,,445,9.562375834671502e-07,446,0.4353802009136416,0,,0.0,0.0,0.7828147999825887,0.008324299997184426,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.030996899993624538,0.030996899993624538,,0.030996899993624538,0.8138116999762133,0.8221359999733977,0,1,,,,,,,,,,,,,
20260507_205016_eps0.001_gpu_v1_topq0_pcmc1_q0_N300000_20260421,2026-05-07T20:50:40.925183,gpu_v1_topq0,c1,300000,0.001,0,0.1,1e-06,0.7987691999878734,0.0012638293022941066,0.8907226556912065,ok,,439,9.858458634980772e-07,440,0.417781799682416,0,,0.0,0.0,0.7537027000216767,0.014179399993736297,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,0.025294500053860247,0.025294500053860247,0.778997200075537,0.7931766000692733,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",1.011370406645037,37249.0,37243.0,0.74486,0.0,C1,0.0,0.001165800029411912,0.0011661999742500484,0.0015971999964676797,0.02131889999145642,0.0002410999732092023
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q45_N300000_20260421,2026-05-07T20:50:41.980901,gpu_v3_topq_eigenpro_nystrom,original,300000,0.001,45,0.1,1e-06,0.8694879999966361,0.001238055095606183,1.3418945306912065,ok,,198,8.89671720841766e-07,199,0.18999080022331327,198,0.0959866006160155,0.3017374000046402,0.0003464999608695507,0.49270280002383515,0.009475499973632395,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.30161730002146214,coordinate_nystrom_s2400_q45_oversample10_low0.25,0.06278609996661544,0.06278609996661544,,0.06278609996661544,0.8575727999559604,0.8670482999295928,0,1,,,,,,,,,,,,,
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmc1_q45_N300000_20260421,2026-05-07T20:50:42.979115,gpu_v3_topq_eigenpro_nystrom,c1,300000,0.001,45,0.1,1e-06,0.8103430999908596,0.001264011289115474,1.3340820306912065,ok,,203,9.120449534426617e-07,204,0.19979549990966916,203,0.10049019986763597,0.24297239998122677,0.0003708999720402062,0.5155802000081167,0.008389400027226657,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,0.24284910003188998,coordinate_nystrom_s2400_q45_oversample10_low0.25,,,0.03752030001487583,0.03752030001487583,0.7964437999762595,0.8048332000034861,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",1.011370406645037,37249.0,37243.0,0.74486,0.0,C1,0.0,0.0011331000132486224,0.001133600017055869,0.0016083000227808952,0.033677600033115596,0.00023279996821656823
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q90_N300000_20260421,2026-05-07T20:50:43.847659,gpu_v3_topq_eigenpro_nystrom,original,300000,0.001,90,0.1,1e-06,0.6788664000341669,0.0012377920771628418,1.3418945306912065,ok,,120,8.094763466078597e-07,121,0.12360689975321293,120,0.06165100052021444,0.31766449997667223,0.00035420001950114965,0.3173115999670699,0.008591000048909336,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.31752660003257915,coordinate_nystrom_s2400_q90_oversample10_low0.25,0.0330172999529168,0.0330172999529168,,0.0330172999529168,0.6683475999161601,0.6769385999650694,0,1,,,,,,,,,,,,,
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmc1_q90_N300000_20260421,2026-05-07T20:50:44.846620,gpu_v3_topq_eigenpro_nystrom,c1,300000,0.001,90,0.1,1e-06,0.7392567999777384,0.0012624155978333813,1.3321289056912065,ok,,127,9.533081233538147e-07,128,0.13138959975913167,127,0.0657170998165384,0.35674240003572777,0.0003836999530903995,0.33693530003074557,0.00865099998190999,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,0.35659830004442483,coordinate_nystrom_s2400_q90_oversample10_low0.25,,,0.02999800001271069,0.02999800001271069,0.7240594000322744,0.7327104000141844,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",1.011370406645037,37249.0,37243.0,0.74486,0.0,C1,0.0,0.0008722000056877732,0.0008730000117793679,0.0022435999708250165,0.02550859999610111,0.0002614000113680959
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q180_N300000_20260421,2026-05-07T20:50:45.753694,gpu_v3_topq_eigenpro_nystrom,original,300000,0.001,180,0.1,1e-06,0.7191513000288978,0.0012366714098508292,1.3418945306912065,ok,,64,9.436924119473994e-07,65,0.06020559964235872,64,0.029117400117684156,0.5213615000247955,0.0004857999738305807,0.1544807000318542,0.0077939999755471945,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.5211987000075169,coordinate_nystrom_s2400_q180_oversample10_low0.25,0.03307479998329654,0.03307479998329654,,0.03307479998329654,0.7094028000137769,0.7171967999893241,0,1,,,,,,,,,,,,,
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmc1_q180_N300000_20260421,2026-05-07T20:50:46.682358,gpu_v3_topq_eigenpro_nystrom,c1,300000,0.001,180,0.1,1e-06,0.7376197999692522,0.001260908560441166,1.3321289056912065,ok,,68,9.519254447189696e-07,69,0.06525839999085292,68,0.03121040016412735,0.5307149000000209,0.00046900002053007483,0.16704309999477118,0.008423599996604025,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,0.5305197999696247,coordinate_nystrom_s2400_q180_oversample10_low0.25,,,0.02615770004922524,0.02615770004922524,0.7243847000645474,0.7328083000611514,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",1.011370406645037,37249.0,37243.0,0.74486,0.0,C1,0.0,0.0008053999627009034,0.0008058999665081501,0.0014752999995835125,0.02278859994839877,0.00022479996550828218
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q360_N300000_20260421,2026-05-07T20:50:48.080998,gpu_v3_topq_eigenpro_nystrom,original,300000,0.001,360,0.1,1e-06,1.208017299999483,0.0012376132192544289,1.3418945306912065,ok,,37,8.080687190738366e-07,38,0.03384929976891726,37,0.015926099964417517,1.078213400032837,0.00034559995401650667,0.08656980004161596,0.008404299966059625,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,1.0780650999513455,coordinate_nystrom_s2400_q360_oversample10_low0.25,0.032611000002361834,0.032611000002361834,,0.032611000002361834,1.1977398000308312,1.2061440999968909,0,1,,,,,,,,,,,,,
20260507_205016_eps0.001_gpu_v3_topq_eigenpro_nystrom_pcmc1_q360_N300000_20260421,2026-05-07T20:50:49.508915,gpu_v3_topq_eigenpro_nystrom,c1,300000,0.001,360,0.1,1e-06,1.216974399983883,0.001264293145464331,1.3321289056912065,ok,,37,8.530175951875695e-07,38,0.03986870002700016,37,0.01907259994186461,1.0761357999872416,0.0003488999791443348,0.1012895000167191,0.009351400018204004,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,1.0759872000198811,coordinate_nystrom_s2400_q360_oversample10_low0.25,,,0.02522589999716729,0.02522589999716729,1.2030000999802724,1.2123514999984764,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",1.011370406645037,37249.0,37243.0,0.74486,0.0,C1,0.0,0.0008064999710768461,0.0008068999741226435,0.0014599999994970858,0.02168629999505356,0.00038439995842054486
