dataset_family,n_train,eps,selected_topk,selected_q,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max
synthetic_true_func_2d,1000000,1e-05,512.0,128.0,0.4024267779998354,77.0,77.0,77.0,0.0004195254617839,709.2553974654132,1.0124953008991977e-13
synthetic_true_func_2d,3000000,1e-05,512.0,128.0,0.4751558599998589,117.0,117.0,117.0,0.0003455030258609,2125.675193348618,1.227250963308755e-13
synthetic_true_func_2d,10000000,1e-05,512.0,256.0,0.5698053579999396,24.0,24.0,24.0,0.0003547367459025,19.45648563199183,1.6585106047231693e-11
synthetic_true_func_2d,30000000,1e-05,512.0,256.0,0.6921574899999996,39.0,39.0,39.0,0.0003384907645057,56.391027394305205,2.5626117818480857e-11
synthetic_true_func_2d,100000000,1e-05,512.0,256.0,1.1003510919999826,60.0,60.0,60.0,0.0004299417564728,185.73398734356147,2.227589064709176e-11
