N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,157.0,0.5164899940000396,0.5439675600000555,0.0200012274474819,1.000116351285878,2.218637153656192
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q64,512.0,625.0,64.0,407.0,0.8112924570000359,0.8384691850001218,0.0200012151098931,1.0001157343725247,1.4393691033495186
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,117.0,0.4479335769999579,0.4751558599998589,0.020001222522451,1.0001161050207952,2.5399384509331013
3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,16.0,0.5082399510001778,0.5352206720001504,0.0200012310887548,1.0001165333595319,2.254895414427281
10000000,SE,0.1,Active inverse,btab_auto_topk_64,64.0,81.0,,952.0,1.5400894199999584,1.5988513750000948,0.0200081675066699,1.0001562136843272,1.1162887951357
10000000,SE,0.1,Active inverse,btab_auto_topk_128,128.0,169.0,,625.0,1.019393114999957,1.0784803290000582,0.0200081764215831,1.0001566593176332,1.6549025763452905
10000000,SE,0.1,Active inverse,btab_auto_topk_256,256.0,361.0,,134.0,0.2330444720000741,0.2922266000000491,0.0200081651733236,1.0001560970464192,6.107520242851312
10000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,24.0,0.0608982579999519,0.1193434249998972,0.0200081642368623,1.0001560502351563,14.95499123643762
10000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,4.0,0.0655230679999476,0.1238760100000035,0.0200081651194821,1.0001560943550227,14.40779271950931
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q16,64.0,81.0,16.0,2015.0,3.345429964999994,3.4040166119998503,0.0200081448087245,1.000155079073118,0.5243158534268608
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q32,64.0,81.0,32.0,1229.0,2.1160532829999283,2.174638232999996,0.0200081314144471,1.0001544095280552,0.8207249591752745
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q16,128.0,169.0,16.0,1983.0,3.266054231999988,3.324217673000021,0.0200081254063271,1.000154109197775,0.5369022280027754
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q32,128.0,169.0,32.0,1315.0,2.198798631000045,2.2575499839999797,0.0200081288575875,1.0001542817172993,0.7905826615796999
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q64,128.0,169.0,64.0,603.0,1.12041906200011,1.1786078879999875,0.0200081574237574,1.0001557096657765,1.514311836168478
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q32,256.0,361.0,32.0,1482.0,2.5160502620001357,2.5745402800000647,0.0200081408015518,1.0001548787649852,0.6932421639951456
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,707.0,1.3048944580000352,1.3632885500001066,0.0200081410503521,1.0001548912018645,1.3091724969008016
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,247.0,0.6601396149999346,0.7187716620001083,0.020008165875809,1.0001561321618357,2.4830971633375882
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q64,512.0,625.0,64.0,611.0,1.153547455999842,1.2122303979999742,0.0200081494510081,1.0001553111287915,1.472310773549791
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,182.0,0.5522587289999592,0.6105888459999278,0.0200081571458895,1.0001556957758835,2.9230469680085247
10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,24.0,0.511528725999824,0.5698053579999396,0.0200081655939178,1.0001561180708285,3.1322623593162175
