dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,5.0,5.0,0.057788083999867,0.0696861810001792,0.087621578000153,2.560000007179042e-05,0.0876471780002248,0.0200051178839728,0.0004199489130138
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_128,c1,topk_128,128.0,169.0,1056.0,6198.492685445211,232201.1852476976,321.0,321.0,0.0040400580001005,0.5417578709998452,0.5605408029998671,8.830699994177849e-05,0.5606291099998089,0.0200051178452532,0.000419903867395
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_256,c1,topk_256,256.0,361.0,864.0,139.96381743671242,4566.5864435256,73.0,73.0,0.0068074099999648,0.1306418359999952,0.1484655629999451,7.696400007262127e-05,0.1485425270000178,0.0200051197336942,0.0004199529997739
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.829294688485552,24.837041279880182,11.0,11.0,0.016643520000116,0.0376299019999351,0.0557383400000617,7.984800004123827e-05,0.0558181880001029,0.0200051177111628,0.0004199411694316
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_64,c1,topk_64,64.0,81.0,1144.0,36897.890262738125,1551387.9664721382,614.0,614.0,0.0027472469998883,0.9993560949999392,1.0174471069999529,8.819999993647798e-05,1.0175353069998891,0.0200051225874654,0.0004199325577082
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,4.0,4.0,0.0556976000000304,0.0655230679999476,0.1238760100000035,3.3166999855893664e-05,0.1239091769998594,0.0200081651194821,0.0003547325861375
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_128,c1,topk_128,128.0,169.0,1056.0,61985.223253621865,2322027.011071484,625.0,625.0,0.0038420039998072,1.019393114999957,1.0784803290000582,0.0001234870001098,1.078603816000168,0.0200081764215831,0.0003551865193669
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_256,c1,topk_256,256.0,361.0,864.0,1399.6544697638838,45666.4695708712,134.0,134.0,0.0069327559999692,0.2330444720000741,0.2922266000000491,0.0001097009999284,0.2923363009999775,0.0200081651733236,0.0003546676091291
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.29312041385632,248.37596966546403,24.0,24.0,0.0165348140001242,0.0608982579999519,0.1193434249998972,9.906600007525412e-05,0.1194424909999725,0.0200081642368623,0.0003546963803666
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_64,c1,topk_64,64.0,81.0,1144.0,368979.47572778986,15513930.7765259,952.0,952.0,0.0027467120000892,1.5400894199999584,1.5988513750000948,0.0001160200001777,1.5989673950002723,0.0200081675066699,0.0003538332751136
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3.0,3.0,0.0578904750000219,0.0656509689999893,0.5241882269999678,6.0071999996580416e-05,0.5242482989999644,0.0200068570525051,0.0004295666099416
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_128,c1,topk_128,128.0,169.0,1056.0,619852.5245380028,23220285.04443669,948.0,948.0,0.0038148080000155,1.5432974400000603,2.001541388000078,0.000186259999964,2.001727648000042,0.020006830235506,0.0004283351965082
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_256,c1,topk_256,256.0,361.0,864.0,13996.56075134058,456665.2918695312,151.0,151.0,0.0070944379999673,0.2644355420000011,0.7229822389999754,0.0001615189999029,0.7231437579998783,0.0200068518284467,0.0004293183853671
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,82.93137509464714,2483.7651711344733,52.0,52.0,0.016985534000014,0.1126116000000365,0.5714892219998546,0.0001689240000359,0.5716581459998906,0.0200068579570114,0.0004296086818735
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_64,c1,topk_64,64.0,81.0,1144.0,3689795.321874343,155139358.11874732,1078.0,1078.0,0.0029202859998349,1.7446770880001168,2.203470382000205,0.0001884020000488,2.203658784000254,0.0200068270620413,0.0004281215751842
synthetic_true_func_2d_n3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,5.0,5.0,0.0605588749999697,0.0725304119998782,0.0998822099998051,3.118499989795964e-05,0.099913394999703,0.0200012269271222,0.0003458147998542
synthetic_true_func_2d_n3000000,1e-05,btab_auto_topk_128,c1,topk_128,128.0,169.0,1056.0,18595.523419591827,696605.8757319889,476.0,476.0,0.003711155000019,0.7862579529999039,0.8136365529999239,9.65429999268963e-05,0.8137330959998508,0.0200012272944301,0.0003458625776863
