M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,version
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,2.449032484504648e-15,1.0016079513126293e-15,160,98,98,,98,32,625,35096,320512,23047.579093510227,230475.79093510227,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,499,500,9.945578972230634e-07,0,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,32,0,32,32,0,0,2,35721,2.449032484504648e-15,1.0016079513126293e-15,1e-05,boxeig,2999999.9999964214,True,nan,0,0,,nan,0,0,0,0,False,499.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q32,189,500,499,1000,3000000,cufinufft,cufinufft,50,499,9.945578972230634e-07,pcg,converged,499,True,0.1,0,3940.5522633324426,0.0008813050355687547,0.019970949560718567,0,0.1,boxeig,ok,0.0014803083993901963,0.7401541996950982,0.0006211162331611579,0.3099370003474178,1388670.7690064183,35096,230475.79093510227,0.002528100012568757,6.726412770976657e-05,0.03356479972717352,6.288998016764696e-05,0.03138210010365583,0.0003557230462786743,0.1775058000930585,0.10842590000538621,0.0,0.0,0.0018989999953191727,0.0,9.454468939171541e-05,0.047177800006465986,0.10652690001006704,0.026729300006991252,0.2497300999966683,0.1114571999933105,0.06346920000214595,1.6638830000010785,0.0,1.9136130999977468,1.940342400004738,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,4.0773431434124146e-15,1.032744525677844e-15,320,162,162,,162,64,625,35096,641024,7531.831997882346,75318.31997882345,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,284,285,9.774260404069167e-07,0,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,64,0,64,64,0,0,2,35721,4.0773431434124146e-15,1.032744525677844e-15,1e-05,boxeig,2999999.9999964214,True,nan,0,0,,nan,0,0,0,0,False,284.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q64,189,285,284,1000,3000000,cufinufft,cufinufft,50,284,9.774260404069167e-07,pcg,converged,284,True,0.1,0,3940.5522633324426,0.000881509042465472,0.019970984194091553,0,0.1,boxeig,ok,0.0015325098246409508,0.436765300022671,0.0006929911974047697,0.1968095000629546,1388670.7690064183,35096,75318.31997882345,0.0026123999996343628,7.390105568280798e-05,0.020987899813917466,6.785668983225854e-05,0.019271299912361428,0.00040411232393907227,0.11476789999869652,0.19649309999658726,0.0,0.0,0.0019201999966753647,0.0,0.00010165598559722921,0.028870299909613095,0.1945728999999119,0.04092530001071282,0.25097910000476986,0.199786099998164,0.06158710000454448,1.1462424999917857,0.0,1.3972215999965556,1.4381469000072684,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,1.1290660229104799e-14,1.3725459263220559e-15,640,290,290,,290,128,625,35096,1282048,2045.563205671682,20455.63205671682,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,228,229,8.846413385157937e-07,0,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,128,0,128,128,0,0,2,35721,1.1290660229104799e-14,1.3725459263220559e-15,1e-05,boxeig,2999999.9999964214,True,nan,0,0,,nan,0,0,0,0,False,228.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q128,189,229,228,1000,3000000,cufinufft,cufinufft,50,228,8.846413385157937e-07,pcg,converged,228,True,0.1,0,3940.5522633324426,0.0008773710135406036,0.0199708921199074,0,0.1,boxeig,ok,0.0014813358072058285,0.33922589985013474,0.000644902631169667,0.14703779990668409,1388670.7690064183,35096,20455.63205671682,0.002529499994125217,6.891008786369001e-05,0.01571150003292132,6.360964905245949e-05,0.014502999983960763,0.00037361271907891994,0.08518369994999375,0.35959570000704844,0.0,0.0,0.001603400000021793,0.0,9.760307014068148e-05,0.022253499992075376,0.35799230000702664,0.09297950001200661,0.25006229999416973,0.362592700010282,0.060874700007843785,1.0786263000045437,0.0,1.3286885999987135,1.42166810001072,1e-06,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,cupy,2.062024989719729e-15,9.343668578877413e-16,160,98,98,,98,32,1369,34352,701440,23059.522591552748,230595.22591552747,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,472,473,9.898600807599839e-07,0,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,32,0,32,32,0,0,2,35721,2.062024989719729e-15,9.343668578877413e-16,1e-05,boxeig,2999999.9999964214,True,nan,0,0,,nan,0,0,0,0,False,472.0,matern,0.1,1.5,1.0,85264,6000,btab_boxeig_topk_1024_q32,189,473,472,1000,3000000,cufinufft,cufinufft,50,472,9.898600807599839e-07,pcg,converged,472,True,0.1,0,720.4550297587765,0.0008836977874047173,0.019970978516999208,0,0.1,boxeig,ok,0.001500453699822439,0.7097146000160137,0.0006319983050022945,0.298303199961083,477730.621178876,34352,230595.22591552747,0.00230609999562148,7.141377105746592e-05,0.033707299939123914,6.527309322614279e-05,0.030808900002739392,0.00035268453368991103,0.166467099901638,0.1132486999995308,0.0,0.0,0.0012955999991390854,0.0,9.943368610747403e-05,0.04693269984272774,0.11195310000039171,0.02265830000396818,0.25841290000244044,0.11619460000656545,0.06034140000701882,1.6157799999928102,0.0,1.8741928999952506,1.8968511999992188,1e-06,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,cupy,4.5744005426689825e-15,9.903591543909226e-16,320,162,162,,162,64,1369,34352,1402880,7551.569610082591,75515.69610082591,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,252,253,8.748324241929241e-07,0,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,64,0,64,64,0,0,2,35721,4.5744005426689825e-15,9.903591543909226e-16,1e-05,boxeig,2999999.9999964214,True,nan,0,0,,nan,0,0,0,0,False,252.0,matern,0.1,1.5,1.0,85264,6000,btab_boxeig_topk_1024_q64,189,253,252,1000,3000000,cufinufft,cufinufft,50,252,8.748324241929241e-07,pcg,converged,252,True,0.1,0,720.4550297587765,0.0008832284100253806,0.019970971087334546,0,0.1,boxeig,ok,0.001485779841847832,0.37590229998750146,0.0006054678569420329,0.1525778999493923,477730.621178876,34352,75515.69610082591,0.002443599994876422,6.876269842558984e-05,0.01732820000324864,6.297222231902803e-05,0.015869000024395064,0.00033946785691706094,0.08554589994309936,0.18932410000707023,0.0,0.0,0.0016044000076362863,0.0,9.37146820462427e-05,0.023616099875653163,0.18771969999943394,0.0399327000050107,0.2560148000047775,0.19225620001088828,0.06137710000621155,0.9713193999923533,0.0,1.2273341999971308,1.2672669000021415,1e-06,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,cupy,1.022525505383647e-14,1.4131068578131884e-15,640,290,290,,290,128,1369,34352,2805760,2073.5776040846486,20735.776040846486,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,164,165,8.355684995529842e-07,0,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,128,0,128,128,0,0,2,35721,1.022525505383647e-14,1.4131068578131884e-15,1e-05,boxeig,2999999.9999964214,True,nan,0,0,,nan,0,0,0,0,False,164.0,matern,0.1,1.5,1.0,85264,6000,btab_boxeig_topk_1024_q128,189,165,164,1000,3000000,cufinufft,cufinufft,50,164,8.355684995529842e-07,pcg,converged,164,True,0.1,0,720.4550297587765,0.0008802095756930399,0.019970952484773125,0,0.1,boxeig,ok,0.0014815818184147108,0.2444610000384273,0.0005905439021461927,0.0968491999519756,477730.621178876,34352,20735.776040846486,0.002386399995884858,6.6160976020023e-05,0.010850400067283772,6.106158572237757e-05,0.010014100058469921,0.00033233719562015656,0.054503300081705675,0.35461739999300335,0.0,0.0,0.0015400999982375652,0.0,9.214878011290438e-05,0.015112399938516319,0.3530772999947658,0.07928629999514669,0.25250460000825115,0.35750430000189226,0.06206209999800194,0.8569416999962414,0.0,1.1094463000044925,1.1887325999996392,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,300,301,9.837138817336507e-07,6250000,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,0,0,0,0,0,0,2,35721,,,1e-05,chol_solve,999999.9999987846,True,nan,0,50,diag,0.001,0,0,0,0,False,300.0,matern,0.1,1.5,1.0,0,6000,btab_auto_topk_512,189,301,300,250000,1000000,cufinufft,cufinufft,50,300,9.837138817336507e-07,pcg,converged,300,True,0.1,0,1313.5187774166911,0.03577879766250641,0.03517135747011686,0,0.1,exact,ok,0.001468498670620584,0.44201809985679574,0.000777398667075128,0.2332196001225384,462890.80047055986,35096,,0.0022785000037401915,6.273233322038626e-05,0.018819699966115877,6.694166712501708e-05,0.02008250013750512,0.0005204629998964568,0.15613889996893704,0.020462400003452785,0.009914599999319762,-0.020462400003452785,0.0,0.00978160000522621,8.780900049411381e-05,0.026342700148234144,,0.00020059999951627105,0.09417450000182725,0.0239309000025969,0.021774499997263774,0.9794793000037316,0.0007661999989068136,1.0736538000055589,1.0738544000050751,1e-06,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,148,149,9.504529671940572e-07,29986576,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,0,0,0,0,0,0,2,35721,,,1e-05,chol_solve,999999.9999987846,True,nan,0,50,diag,0.001,0,0,0,0,False,148.0,matern,0.1,1.5,1.0,0,6000,btab_auto_topk_1024,189,149,148,250000,1000000,cufinufft,cufinufft,50,148,9.504529671940572e-07,pcg,converged,148,True,0.1,0,240.15196295326257,0.035778781988312455,0.03517137410081617,0,0.1,exact,ok,0.0014651765096221658,0.21831129993370268,0.0017380216215954264,0.2572271999961231,159243.74207636682,34352,,0.0025249000027542934,6.235270287819535e-05,0.00922820002597291,7.024932366786399e-05,0.01039689990284387,0.0014772337832451936,0.21863059992028866,0.10708840000734199,0.05128280000644736,-0.10708840000734199,0.0,0.05258190000313334,8.748918874000476e-05,0.012948399933520705,,0.0001756999990902841,0.097475199989276,0.11118880000140052,0.02186190000793431,0.7248694000008982,0.003223699997761287,0.8223445999901742,0.8225202999892645,1e-06,v6_btab
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,1.8923860817406025e-15,9.996553011142658e-16,160,98,98,,98,32,625,35096,320512,7975.026770600129,79750.26770600128,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,1234,1235,9.797289405396496e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,32,0,32,32,0,0,2,35721,1.8923860817406025e-15,9.996553011142658e-16,1e-05,boxeig,999999.9999987846,True,nan,0,0,,nan,0,0,0,0,False,1234.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q32,189,1235,1234,250000,1000000,cufinufft,cufinufft,50,1234,9.797289405396496e-07,pcg,converged,1234,True,0.1,0,1313.5187774166911,0.03577875643064398,0.03517131536785645,0,0.1,boxeig,ok,0.0014768844536955277,1.8239523003139766,0.0005989392219680003,0.7390909999085125,462890.80047055986,35096,79750.26770600128,0.002438900002744049,6.523435983302696e-05,0.08049920003395528,6.0393760032024284e-05,0.07452589987951797,0.00034235478092982727,0.4224657996674068,0.12434849998680875,0.0,0.0,0.001720099986414425,0.0,9.126969206483123e-05,0.11262680000800174,0.12262840000039432,0.028548999995109625,0.09469909999461379,0.12736269999004435,0.021597999992081895,3.872191600006772,0.0,3.966890700001386,3.9954396999964956,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,4.439127455252307e-15,1.1376303880803816e-15,320,162,162,,162,64,625,35096,641024,2552.424552417215,25524.24552417215,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,736,737,9.687587482095075e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,64,0,64,64,0,0,2,35721,4.439127455252307e-15,1.1376303880803816e-15,1e-05,boxeig,999999.9999987846,True,nan,0,0,,nan,0,0,0,0,False,736.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q64,189,737,736,250000,1000000,cufinufft,cufinufft,50,736,9.687587482095075e-07,pcg,converged,736,True,0.1,0,1313.5187774166911,0.03577865649997246,0.03517124180931759,0,0.1,boxeig,ok,0.0014790381272380294,1.0900510997744277,0.000591045652270069,0.43500960007077083,462890.80047055986,35096,25524.24552417215,0.0024585000064689666,6.440788053188716e-05,0.04740420007146895,5.928260869673661e-05,0.04363200000079814,0.0003376838316121986,0.2485353000665782,0.198465599984047,0.0,0.0,0.0017776999884517863,0.0,8.937595127819172e-05,0.0657807001407491,0.19668789999559522,0.04132959998969454,0.09180810001271311,0.20147960000031162,0.02100399999471847,2.4248952999914763,0.0,2.5167034000041895,2.558032999993884,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,1.0888809330977165e-14,1.6032838166330699e-15,640,290,290,,290,128,625,35096,1282048,621.345621411431,6213.45621411431,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,413,414,9.396123816056811e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,128,0,128,128,0,0,2,35721,1.0888809330977165e-14,1.6032838166330699e-15,1e-05,boxeig,999999.9999987846,True,nan,0,0,,nan,0,0,0,0,False,413.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q128,189,414,413,250000,1000000,cufinufft,cufinufft,50,413,9.396123816056811e-07,pcg,converged,413,True,0.1,0,1313.5187774166911,0.03577875998815117,0.03517136811745212,0,0.1,boxeig,ok,0.0014971712560439031,0.6198289000021759,0.0006169622276202702,0.25480540000717156,462890.80047055986,35096,6213.45621411431,0.00246540000080131,6.516755385336761e-05,0.026914199741440825,6.122251821892702e-05,0.025284900024416856,0.00035526973385500244,0.14672640008211602,0.35975289999623783,0.0,0.0,0.0014980999985709786,0.0,9.194987911458148e-05,0.03797530007432215,0.35825479999766685,0.08278060000156984,0.0932355999975698,0.3628134000027785,0.022212099996977486,1.6443651000008686,0.0,1.7376006999984384,1.8203813000000082,1e-06,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,cupy,2.4124795862584645e-15,9.363985279812894e-16,160,98,98,,98,32,1369,34352,701440,7992.934928974988,79929.34928974988,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,1461,1462,9.956961934606173e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,32,0,32,32,0,0,2,35721,2.4124795862584645e-15,9.363985279812894e-16,1e-05,boxeig,999999.9999987846,True,nan,0,0,,nan,0,0,0,0,False,1461.0,matern,0.1,1.5,1.0,85264,6000,btab_boxeig_topk_1024_q32,189,1462,1461,250000,1000000,cufinufft,cufinufft,50,1461,9.956961934606173e-07,pcg,converged,1461,True,0.1,0,240.15196295326257,0.03577896578363131,0.035171630241876334,0,0.1,boxeig,ok,0.0014662470588289844,2.143653200007975,0.0005658470912597287,0.8267026003304636,159243.74207636682,34352,79929.34928974988,0.0022587999992538244,6.368288829163147e-05,0.09304069979407359,5.94605061725677e-05,0.0868717995181214,0.00031648329915907517,0.4623821000714088,0.10651219999999739,0.0,0.0,0.0012583999923663214,0.0,8.863839831798924e-05,0.1295006999425823,0.10525380000763107,0.01960729999700561,0.09280189999844879,0.10924099999829195,0.021281399996951222,4.436026500014123,0.0,4.528828400012571,4.548435700009577,1e-06,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,cupy,3.72413500738056e-15,1.1063583012700006e-15,320,162,162,,162,64,1369,34352,1402880,2562.246249466841,25622.46249466841,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,813,814,9.872224973133935e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,64,0,64,64,0,0,2,35721,3.72413500738056e-15,1.1063583012700006e-15,1e-05,boxeig,999999.9999987846,True,nan,0,0,,nan,0,0,0,0,False,813.0,matern,0.1,1.5,1.0,85264,6000,btab_boxeig_topk_1024_q64,189,814,813,250000,1000000,cufinufft,cufinufft,50,813,9.872224973133935e-07,pcg,converged,813,True,0.1,0,240.15196295326257,0.03577901528205138,0.03517164216302926,0,0.1,boxeig,ok,0.0014717136363482277,1.1979748999874573,0.0005801104556933518,0.47162980047869496,159243.74207636682,34352,25622.46249466841,0.00244389999716077,6.593997550293171e-05,0.05360920008388348,6.022398533121434e-05,0.04896210007427726,0.00032531746655921963,0.26448310031264555,0.1803924999985611,0.0,0.0,0.001583400007802993,0.0,9.02111932742988e-05,0.07334170013200492,0.1788090999907581,0.060350300002028234,0.09137760000885464,0.18340929999249056,0.024413799998001195,2.627460499992594,0.0,2.7188381000014488,2.779188400003477,1e-06,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,cupy,8.495799432382078e-15,2.286622282127895e-15,640,290,290,,290,128,1369,34352,2805760,654.9683255956376,6549.683255956375,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,438,439,9.870511080537323e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,128,0,128,128,0,0,2,35721,8.495799432382078e-15,2.286622282127895e-15,1e-05,boxeig,999999.9999987846,True,nan,0,0,,nan,0,0,0,0,False,438.0,matern,0.1,1.5,1.0,85264,6000,btab_boxeig_topk_1024_q128,189,439,438,250000,1000000,cufinufft,cufinufft,50,438,9.870511080537323e-07,pcg,converged,438,True,0.1,0,240.15196295326257,0.035778886811845795,0.035171517160022606,0,0.1,boxeig,ok,0.001514759224906865,0.6649792997341137,0.0006345767127076211,0.277944600165938,159243.74207636682,34352,6549.683255956375,0.0023747999948682263,6.847648432060489e-05,0.029992700132424943,6.441415528624348e-05,0.028213400015374646,0.00036085547979540494,0.15805470015038736,0.3715115999948466,0.0,0.0,0.0013180999958422035,0.0,9.740479479195151e-05,0.04266330011887476,0.3701934999990044,0.0885236000031,0.09069050000107381,0.37440950000018347,0.021253400002024136,1.765067900007125,0.0,1.8557584000081988,1.9442820000112988,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,491,492,9.942363860636063e-07,6250000,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,0,0,0,0,0,0,2,35721,,,1e-05,chol_solve,2999999.999996262,True,nan,0,50,diag,0.001,0,0,0,0,False,491.0,matern,0.1,1.5,1.0,0,6000,btab_auto_topk_512,189,492,491,750000,3000000,cufinufft,cufinufft,50,491,9.942363860636063e-07,pcg,converged,491,True,0.1,0,3940.556332249953,0.031174129403154435,0.030730955443978105,0,0.1,exact,ok,0.0014724861786403122,0.7244631998910336,0.000783914256242982,0.3849018998153042,1388672.4014116372,35096,,0.0022163999965414405,6.348737268926776e-05,0.031172299990430474,6.79594707744511e-05,0.033368100150255486,0.000522549490858336,0.256571800011443,0.019563399997423403,0.008845599993946962,-0.019563399997423403,0.0,0.009909200001857243,8.895458211262128e-05,0.04367669981729705,,0.00015320000238716602,0.25016120000509545,0.023093899988452904,0.059676199991372414,1.6003721000015503,0.0008086000016191974,1.8505333000066457,1.850686500009033,1e-06,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,5000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,4096,50,diag,0.001,50,auto,auto,246,247,9.841572330591216e-07,29986576,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,0,0,0,0,0,0,2,35721,,,1e-05,chol_solve,2999999.999996262,True,nan,0,50,diag,0.001,0,0,0,0,False,246.0,matern,0.1,1.5,1.0,0,6000,btab_auto_topk_1024,189,247,246,750000,3000000,cufinufft,cufinufft,50,246,9.841572330591216e-07,pcg,converged,246,True,0.1,0,720.4558888597658,0.031174145822167796,0.03073096213159869,0,0.1,exact,ok,0.001463118218769685,0.3613902000361122,0.0017448138214678057,0.4292242000810802,477731.2262290859,34352,,0.002311500007635914,6.396300886990502e-05,0.015734900181996636,6.775487761147607e-05,0.016667699892423116,0.0014807967474065131,0.3642759998620022,0.09840590000385419,0.04375209999852814,-0.09840590000385419,0.0,0.05145199999969918,8.880731745999745e-05,0.021846600095159374,,0.0001621999981580302,0.24941000000399072,0.10197819999302737,0.06202559999655932,1.1304421999957412,0.0032018000056268647,1.379852199999732,1.38001439999789,1e-06,v6_btab
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,1.9950400426218042e-15,8.879651590538728e-16,160,98,98,,98,32,625,35096,320512,23895.36723188795,238953.6723188795,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,1581,1582,9.72559383599871e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,32,0,32,32,0,0,2,35721,1.9950400426218042e-15,8.879651590538728e-16,1e-05,boxeig,2999999.999996262,True,nan,0,0,,nan,0,0,0,0,False,1581.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q32,189,1582,1581,750000,3000000,cufinufft,cufinufft,50,1581,9.72559383599871e-07,pcg,converged,1581,True,0.1,0,3940.556332249953,0.03117439137959184,0.030731240131760602,0,0.1,boxeig,ok,0.0014586772439337168,2.30762739990314,0.0005841748891304059,0.9235804997151718,1388672.4014116372,35096,238953.6723188795,0.002486700002918951,6.377779887180662e-05,0.10083270001632627,5.938304875334365e-05,0.09388460007903632,0.00033412194789969287,0.5282467996294145,0.11862160000600852,0.0,0.0,0.001393600003211759,0.0,8.849494012432311e-05,0.13991050033655483,0.11722800000279676,0.019776499990257435,0.25519520000671037,0.12155960001109634,0.05969090000144206,4.8358551999990596,0.0,5.09105040000577,5.110826899996027,1e-06,v7_btab_boxeig
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,5000,625,cheap,30,0.01,,cupy,3.859853344654529e-15,1.0249543245901195e-15,320,162,162,,162,64,625,35096,641024,7661.716324097148,76617.16324097147,0.001,boxeig,4096,50,diag,0.001,50,auto,boxeig,1009,1010,9.4513285672432e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,cheap,64,0,64,64,0,0,2,35721,3.859853344654529e-15,1.0249543245901195e-15,1e-05,boxeig,2999999.999996262,True,nan,0,0,,nan,0,0,0,0,False,1009.0,matern,0.1,1.5,1.0,38416,6000,btab_boxeig_topk_512_q64,189,1010,1009,750000,3000000,cufinufft,cufinufft,50,1009,9.4513285672432e-07,pcg,converged,1009,True,0.1,0,3940.556332249953,0.031174305591096907,0.030731146127300497,0,0.1,boxeig,ok,0.0014702773269290096,1.4849801001982996,0.0005861341924750642,0.5914094002073398,1388672.4014116372,35096,76617.16324097147,0.0024480999854858965,6.293369664746449e-05,0.06350009991729166,6.009345901073155e-05,0.060634300141828135,0.0003364756195429838,0.33950390011887066,0.16745180000725668,0.0,0.0,0.0013191000034566969,0.0,8.912566902217011e-05,0.08992780004336964,0.16613270000379998,0.037399499997263774,0.25053410000691656,0.17035570000007283,0.059817600005771965,3.1936745999992127,0.0,3.444208700006129,3.481608200003393,1e-06,v7_btab_boxeig
