dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,16384.0,21025.0,21025.0,14696.0,34.18047257901823,160856.4428134901,27210.1327190303,272101.327190303,272101.327190303,1.6162099073835656e-14,3.394311684508795e-15,64591872.0,418.0,418.0,418.0,cupy,3435,3435.0,0.3565653999999085,0.3613076469996485,6.260571431999779,6.779417742000078,0.0790587739998045,6.858476515999882,0.0276408912455845,0.0276137625793421
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,34.18047257901823,160856.4428134901,13991.901175870014,139919.01175870013,139919.01175870013,7.710792878410149e-14,5.790311353256494e-15,86122496.0,546.0,546.0,546.0,cupy,2423,2423.0,0.4780636479999884,0.4828828919999068,4.583299757000077,5.102096371000243,0.1052914070000952,5.207387778000339,0.0276408982933273,0.027613769157156
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q320,c1,topk_16384,320.0,16384.0,21025.0,21025.0,14696.0,34.18047257901823,160856.4428134901,8293.240587797181,82932.4058779718,82932.4058779718,6.939592544376972e-14,7.547122561063074e-15,107653120.0,674.0,674.0,674.0,cupy,1955,1955.0,0.97503962699966,0.9801135769998836,4.367896455999926,4.887237193000146,0.1290297089999512,5.016266902000098,0.0276408763072133,0.0276137441000153
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q192,c1,topk_20480,192.0,20480.0,25921.0,25921.0,9800.0,20.372483964692517,81911.1977723939,27210.278143335447,272102.7814333544,272102.7814333544,1.4209376820980932e-14,2.8893789366917858e-15,79632384.0,418.0,418.0,418.0,cupy,3392,3392.0,0.3628507950002131,0.368131932000324,6.143411658000332,6.662558763000106,0.0809535369999139,6.74351230000002,0.0276408733360395,0.027613737221162
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q256,c1,topk_20480,256.0,20480.0,25921.0,25921.0,9800.0,20.372483964692517,81911.1977723939,13992.02235906124,139920.22359061238,139920.22359061238,5.0533665251475645e-14,5.007881338636068e-15,106176512.0,546.0,546.0,546.0,cupy,2517,2517.0,0.4736884879998797,0.4789445750002414,4.795737137999822,5.314265092999904,0.1105973090002407,5.424862402000144,0.0276408489988454,0.0276137124226762
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q320,c1,topk_20480,320.0,20480.0,25921.0,25921.0,9800.0,20.372483964692517,81911.1977723939,8293.32721465728,82933.2721465728,82933.2721465728,6.543305519373514e-14,1.0612233586164958e-14,132720640.0,674.0,674.0,674.0,cupy,1921,1921.0,0.984260623999944,0.9897668809999232,4.344329161999667,4.863220635999824,0.1368933990002006,5.000114035000024,0.0276408533720658,0.0276137180505682
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_32768_q192,c1,topk_32768,192.0,32768.0,35721.0,35721.0,0.0,0.0,0.0,27210.365040443317,272103.65040443314,272103.65040443314,2.6710371665871968e-14,3.065821311347471e-15,109737984.0,418.0,418.0,418.0,cupy,1355,1355.0,0.3655977120001807,0.371803835999799,2.702259663999939,3.22140282700002,0.081693104000351,3.303095931000371,0.0276409298411906,0.0276138002223682
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_32768_q256,c1,topk_32768,256.0,32768.0,35721.0,35721.0,0.0,0.0,0.0,13992.087775830916,139920.87775830916,139920.87775830916,9.911029326297385e-14,6.350688681030288e-15,146317312.0,546.0,546.0,546.0,cupy,976,976.0,0.4811655060002522,0.4876333130000603,2.1919124579999334,2.7121896610001386,0.1097021410000707,2.8218918020002093,0.0276409560195266,0.0276138279092183
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_32768_q320,c1,topk_32768,320.0,32768.0,35721.0,35721.0,0.0,0.0,0.0,8293.400475173677,82934.00475173676,82934.00475173676,4.597749577684096e-14,7.941917132866499e-15,182896640.0,674.0,674.0,674.0,cupy,765,765.0,0.5980391460002465,0.6044246179999391,1.964449304000027,2.483188983999753,0.1360968439998942,2.619285827999647,0.0276409532185566,0.0276138260711017
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_35721_q192,c1,topk_35721,192.0,35721.0,35721.0,35721.0,0.0,0.0,0.0,27210.365040443325,272103.65040443325,272103.65040443325,1.7417541484426542e-14,3.253305395327577e-15,109737984.0,418.0,418.0,418.0,cupy,1345,1345.0,0.4291495739998936,0.4357795119999537,2.7355659750001,3.2550501770001574,0.0829312509999908,3.3379814280001483,0.0276409389109467,0.0276138113971923
