M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,11456,11457,8.060739854085258e-08,,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,True,,,,,,,,,,,False,11456.0,matern,0.1,1.5,1.0,,,80000,plain_cg,189,11457,,75000000,300000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0017288589655289441,0.30001252400396883,0,,,ok,,0.0006281275037951946,7.1964568109815445,,,,,,,,,,,,,,,,,,,,,,,,2.9859836270002234,,1.5283136599996396,12.269990544000393,,15.255974763000268,,1e-07,,80000,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,3000,3001,3.1940499413974214e-07,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,72,3,nan,,481737.74529697106,0.011140672753495826,,,5,352,0.0005352698239413175,0.18841497802734375,1e-05,,,True,[],,,,,,,,,,False,3000.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q64,189,3001,3001,75000000,300000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0017393074929806477,0.3000125359925847,0,,,ok,,0.0006452163069010359,1.9362941370100089,0.00018235377774014397,0.547243686998172,,,[],,,,,,,,,,,,,,,,,0.22322002800001428,,1.531199038000068,0.0003206520000276214,1.5275146140002107,4.40120571999978,,6.15594543799989,,1e-07,64,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,2009,2010,9.180598670170376e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,136,3,nan,,181751.9767236122,0.004187654376763794,,,5,672,0.0005256868657611666,0.3532615737915039,1e-05,,,True,[],,,,,,,,,,False,2009.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q128,189,2010,2009,75000000,300000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0017390581872251904,0.3000125272827298,0,,,ok,,0.0006405116129304018,1.2874283419901076,0.00021189167695557693,0.42569037900375406,,,[],,,,,,,,,,,,,,,,,0.4191451329998017,,1.5308118010002545,0.000304819000120915,1.5266612559998975,2.988824409999779,,4.939086162999956,,1e-07,128,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,963,964,9.04972094396517e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,264,3,nan,,56457.67304599941,0.00130023301910651,,,5,1312,0.0005253393126697075,0.6892451782226563,1e-05,,,True,[],,,,,,,,,,False,963.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q256,189,964,963,75000000,300000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0017390321614866166,0.30001252887894514,0,,,ok,,0.0006379839408682378,0.6150165189969812,0.00032732751818636446,0.31521640001346896,,,[],,,,,,,,,,,,,,,,,0.8264832439999736,,1.5314195310002106,0.0003235889998904895,1.5274178999998185,1.5393268380003065,,3.897553202000381,,1e-07,256,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,754,755,9.849204996384378e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,328,3,nan,,37465.29283223759,0.0008628135371473603,,,5,1632,0.000552659455467673,0.9019402313232422,1e-05,,,True,[],,,,,,,,,,False,754.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q320,189,755,754,75000000,300000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0017390632961152208,0.3000125289186732,0,,,ok,,0.0006423736847749907,0.48499213200511804,0.0003733757758541878,0.28152533499405763,,,[],,,,,,,,,,,,,,,,,1.0756034589999217,,1.5307049650000408,0.0003008039998348977,1.5280822909999188,1.2479499300002317,,3.854559158000029,,1e-07,320,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,589,590,9.713897085223582e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,392,3,nan,,27205.455646878072,0.0006265271454140911,,,5,1952,0.0005531546248764288,1.0797578277587891,1e-05,,,True,[],,,,,,,,,,False,589.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q384,189,590,589,75000000,300000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0017392195493290187,0.30001253115956866,0,,,ok,,0.0006487272881289662,0.3827490999960901,0.0004205922750415546,0.24772884999947564,,,[],,,,,,,,,,,,,,,,,1.2914515770003163,,1.5310924919999707,0.00032168699999601813,1.5272727319998012,1.0108248249998724,,3.8336905810001554,,1e-07,384,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_c,,,,,,group_c,,489,490,9.909458381602445e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,456,3,nan,,20374.607867183753,0.0004692144309533176,,,5,2272,0.0005773886156753755,1.3118269348144531,1e-05,,,True,[],,,,,,,,,,False,489.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q448,189,490,489,75000000,300000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.001739146830652685,0.3000125316822528,0,,,ok,,0.0006338722877555892,0.3105974210002387,0.0004782480961093341,0.23386331899746438,,,[],,,,,,,,,,,,,,,,,1.5670179449998614,,1.530849241999931,0.00030584000023736735,1.5160735380000006,0.8543380579999393,,3.952511084999969,,1e-07,448,80000,v3
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_c,50,diag,0.001,50,auto,group_c,auto,508,509,8.90711424978939e-08,0,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,inverse,299999999.99961233,True,,nan,0,50,diag,0.001,0,0,0,108243216,False,508.0,matern,0.1,1.5,1.0,,0,3000,btab_auto_topk_2048,189,509,508,75000000,300000000,3000,cufinufft,binned_c1,50,508,8.90711424978939e-08,pcg,converged,508,,True,0.1,0,16364.323522779074,0.0017384420431704832,0.300012520663495,0,0.1,exact,ok,,0.0006383237878092753,0.3249068079949211,0.00034115351179462157,0.17330598399166774,18906336.02099381,33120,,,0.001735677999931795,4.5225021647917936e-05,0.02297431099714231,4.221075787015474e-05,0.021443064998038608,0.0001550492972409137,0.07876504299838416,0.2009305649999078,0.17833327600010307,0.014084615999763628,0.0,0.006924803999936557,5.591931890588122e-05,0.02840701400418766,,,0.00032228500003839144,1.5315219720000641,0.20360516499977166,1.5276671399997213,1.0171605220002675,0.001587869000104547,2.5486824940003316,2.54900477900037,1e-07,,80000,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_c,50,diag,0.001,50,auto,group_c,auto,246,247,9.751070077260332e-08,0,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,inverse,299999999.99961233,True,,nan,0,50,diag,0.001,0,0,0,454371856,False,246.0,matern,0.1,1.5,1.0,,0,3000,btab_auto_topk_4096,189,247,246,75000000,300000000,3000,cufinufft,binned_c1,50,246,9.751070077260332e-08,pcg,converged,246,,True,0.1,0,2951.563401371989,0.0017384730371386972,0.30001252072504037,0,0.1,exact,ok,,0.0006434438744834456,0.15893063699741106,0.0006099561422833938,0.15004921100171487,6372419.880379709,30392,,,0.001860475999819755,4.463300813664481e-05,0.010979720001614623,4.441305690661687e-05,0.010925611999027751,0.0004205718902414254,0.10346068499939065,0.873076568000215,0.7475078910001685,0.09475981000014144,0.0,0.02476481399980912,5.6667162610439875e-05,0.01394012200216821,,,0.000313240999730624,1.5315487729999404,0.8759090119997381,1.531971897999938,1.3402550420000807,0.006044053000096028,2.871803815000021,2.8721170559997518,1e-07,,80000,v6_btab
35721,expanded_box,topk,20480,,20480,0,"[80, 80]","[161, 161]",25921,topk,20480,,20480,80000,25921,cheap,30,0.01,,cupy,1.5047122560095233e-13,7.142920095899602e-15,1600,674,674,,674,320,25921,9800,132720640,26920.289736935865,269202.89736935863,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,group_c,boxeig,874,875,9.997084018870973e-08,0,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,,,,,,,1.5047122560095233e-13,7.142920095899602e-15,,,,,1e-05,boxeig,299999999.99961233,True,,nan,0,0,,nan,0,0,0,0,False,874.0,matern,0.1,1.5,1.0,,1648656,3000,btab_boxeig_topk_20480_q320,189,875,874,75000000,300000000,3000,cufinufft,binned_c1,50,874,9.997084018870973e-08,pcg,converged,874,,True,0.1,0,61.117451836373945,0.001738184252540696,0.30001252902025694,0,0.1,boxeig,ok,,0.0006364927268550673,0.5569311359981839,0.0004908485411880591,0.4290016249983637,245733.59308476432,9800,,269202.89736935863,0.00341117799962376,4.439145880588227e-05,0.038798134996341105,4.041660983625817e-05,0.03532411699688964,0.0003081784210422126,0.2693479399908938,0.7030339390003064,0.0,0.0,0.0010315580002497882,0.0,5.53922997841665e-05,0.04841287001136152,0.7020023810000566,,0.13184440099985295,1.531051209999987,0.7073703609999029,1.5280648389998532,2.2387429710001925,0.0,3.7697941810001794,3.9016385820000323,1e-07,,80000,v7_btab_boxeig
